"ID","EMAIL_HASH","C","VALUE","CASE_STATUS"
3202544,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3202594,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3202600,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3202640,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3202687,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3202708,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3202720,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3202798,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3202835,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3202842,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3202873,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3202884,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3202896,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3202946,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3202964,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3202973,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203004,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203042,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203050,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203058,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203074,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203100,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203104,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203162,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203204,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203210,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203294,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203330,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203335,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203341,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203357,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203364,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203382,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203394,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203410,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203414,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203434,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203440,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203457,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203464,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203478,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203486,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203490,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203497,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203521,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203532,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203541,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203553,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203569,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203571,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203578,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203588,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203605,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203609,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203619,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203625,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203631,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203651,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203665,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203669,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203679,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203698,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203714,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203747,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203777,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203782,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203797,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203831,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203853,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203856,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203875,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203884,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203898,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203917,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203932,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203957,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203973,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203979,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203987,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3203997,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204003,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204021,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204030,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204088,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204110,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204121,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204143,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204165,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204178,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204232,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204246,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204290,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204303,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204307,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204326,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204331,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204335,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204410,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204414,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204479,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204491,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204528,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204563,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204591,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204619,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204630,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204651,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204661,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204676,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204688,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204696,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204701,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204714,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204729,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204738,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204747,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204758,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204765,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204768,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204772,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204791,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204797,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204800,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204806,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204810,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204821,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204826,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204830,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204840,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204847,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204853,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204858,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204863,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204876,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204885,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204893,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204901,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204906,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204914,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204920,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204928,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204936,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204943,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204947,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204953,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204959,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204964,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204969,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204978,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204980,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204988,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3204993,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205000,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205005,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205015,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205026,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205034,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205044,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205051,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205058,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205062,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205069,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205076,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205085,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205089,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205096,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205105,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205111,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205115,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205121,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205126,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205130,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205138,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205144,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205151,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205160,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205169,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205177,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205184,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205191,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205195,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205200,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205204,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205211,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205216,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205223,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205230,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205237,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205246,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205250,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205260,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205269,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205274,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205279,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205286,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205289,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205295,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205299,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205303,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205311,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205318,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205322,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205329,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205337,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205342,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205348,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205352,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205358,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205364,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205371,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205376,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205379,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205382,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205385,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205390,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205397,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205403,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205405,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205410,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205416,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205423,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205426,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205434,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205436,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205439,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205445,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205452,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205461,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205465,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205471,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205478,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205483,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205489,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205494,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205502,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205510,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205514,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205519,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205526,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205531,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205537,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205541,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205547,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205549,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205555,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205560,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205563,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205567,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205571,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205575,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205579,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205583,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205590,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205594,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205596,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205600,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205607,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205613,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205618,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205626,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205630,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205633,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205636,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205639,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205643,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205647,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205652,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205656,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205661,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205662,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205667,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205670,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205672,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205677,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205684,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205689,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205699,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205710,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205715,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205722,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205726,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205730,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205738,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205748,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205754,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205760,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205769,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205771,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205776,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205785,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205794,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205801,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205805,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205821,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205833,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205836,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205838,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205843,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205847,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205850,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205854,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205857,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205861,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205863,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205865,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205868,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205870,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205873,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205875,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205878,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205883,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205888,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205891,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205894,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205897,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205903,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205905,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205909,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205911,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205916,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205919,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205923,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205925,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205928,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205931,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205934,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205936,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205940,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205942,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205944,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205947,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205949,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205953,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205959,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205963,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205972,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205976,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205983,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205987,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
3205991,"3cl4V6uwlGXUmf6u4zDfKw==",623,"Closed","Updated"
